id1,id2,FieldOfStudyName1,FieldOfStudyName2,distance
terms119,terms180,soc,phy,0.43289720861243963
terms119,terms181,soc,phy,0.41303752487600054
terms119,terms182,soc,phy,0.40311288159290354
terms119,terms183,soc,phy,0.3785498579742809
terms119,terms184,soc,phy,0.5008991914145668
terms119,terms185,soc,phy,0.4601086762127908
terms119,terms186,soc,phy,0.40607880100837035
terms119,terms187,soc,phy,0.39849716799631946
terms119,terms188,soc,phy,0.41484936147511725
terms119,terms189,soc,phy,0.47127485440555367
terms119,terms190,soc,phy,0.5629387143180102
terms119,terms191,soc,phy,0.36249137341782767
terms119,terms192,soc,phy,0.3041381200231111
terms119,terms193,soc,phy,0.3201562047155935
terms119,terms194,soc,phy,0.40999999083578587
terms119,terms195,soc,phy,0.422965713896281
terms119,terms196,soc,phy,0.4588027801509103
terms119,terms197,soc,phy,0.3605551194873638
terms119,terms198,soc,phy,0.23086791890207845
terms119,terms199,soc,phy,0.5507267792976888
terms119,terms200,soc,phy,0.5028916288534436
terms120,terms151,soc,phy,0.3157530632019587
terms120,terms152,soc,phy,0.23086792446900653
terms120,terms153,soc,phy,0.2816025528273232
terms120,terms154,soc,phy,0.26305892684469295
terms120,terms155,soc,phy,0.20248456389115696
terms120,terms156,soc,phy,0.0921954410979745
terms120,terms157,soc,phy,0.21931711955544334
terms120,terms158,soc,phy,0.2844292543710612
terms120,terms159,soc,phy,0.2729468793410497
terms120,terms160,soc,phy,0.177200449818488
terms120,terms161,soc,phy,0.2729468772937886
terms120,terms162,soc,phy,0.19924858633524675
terms120,terms163,soc,phy,0.15811388183037875
terms120,terms164,soc,phy,0.36345563641984197
terms120,terms165,soc,phy,0.31320919236995354
terms120,terms166,soc,phy,0.3106444862555166
terms120,terms167,soc,phy,0.15811388206598678
terms120,terms168,soc,phy,0.22803508220995328
terms120,terms169,soc,phy,0.29427877863676377
terms120,terms170,soc,phy,0.31256998726096735
terms120,terms171,soc,phy,0.3244996090884419
terms120,terms172,soc,phy,0.351140995997573
terms120,terms173,soc,phy,0.31320919236995354
terms120,terms174,soc,phy,0.15231545944649416
terms120,terms175,soc,phy,0.33615472120384404
terms120,terms176,soc,phy,0.17999999783933163
terms120,terms177,soc,phy,0.3945883938073966
terms120,terms178,soc,phy,0.3577708700691646
terms120,terms179,soc,phy,0.24351591016589333
terms120,terms180,soc,phy,0.3026549161823523
terms120,terms181,soc,phy,0.282842713791708
terms120,terms182,soc,phy,0.2830194337563605
terms120,terms183,soc,phy,0.2499999985098839
terms120,terms184,soc,phy,0.3705401511108066
terms120,terms185,soc,phy,0.32999999821186066
terms120,terms186,soc,phy,0.27658632975895486
terms120,terms187,soc,phy,0.27313000202508814
terms120,terms188,soc,phy,0.28792359758270536
terms120,terms189,soc,phy,0.3453983137642137
terms120,terms190,soc,phy,0.43416586850063055
terms120,terms191,soc,phy,0.2441311126564843
terms120,terms192,soc,phy,0.18027756150013827
terms120,terms193,soc,phy,0.19313207725254403
terms120,terms194,soc,phy,0.2816025528273232
terms120,terms195,soc,phy,0.2927456226127483
terms120,terms196,soc,phy,0.3324153984236813
terms120,terms197,soc,phy,0.23706538903803973
terms120,terms198,soc,phy,0.10816653532960437
terms120,terms199,soc,phy,0.43600457888159777
terms120,terms200,soc,phy,0.3769615325701672
terms121,terms151,soc,phy,0.3306054958474882
terms121,terms152,soc,phy,0.2507987166171876
terms121,terms153,soc,phy,0.2927456149775387
terms121,terms154,soc,phy,0.2799999937415123
terms121,terms155,soc,phy,0.2370653848737797
terms121,terms156,soc,phy,0.11180339087818723
terms121,terms157,soc,phy,0.22561027659446026
terms121,terms158,soc,phy,0.3001666174100483
terms121,terms159,soc,phy,0.2751363236941759
terms121,terms160,soc,phy,0.2102379556285048
terms121,terms161,soc,phy,0.28999999165534973
terms121,terms162,soc,phy,0.21095022452792997
terms121,terms163,soc,phy,0.17029385799346863
terms121,terms164,soc,phy,0.3801315514023629
terms121,terms165,soc,phy,0.3238826875746906
terms121,terms166,soc,phy,0.33541018762856595
terms121,terms167,soc,phy,0.15811387770723795
terms121,terms168,soc,phy,0.24083188433662253
terms121,terms169,soc,phy,0.3101612433144491
terms121,terms170,soc,phy,0.32999999076128006
terms121,terms171,soc,phy,0.3220248340770848
terms121,terms172,soc,phy,0.3590264556263171
terms121,terms173,soc,phy,0.3238826875746906
terms121,terms174,soc,phy,0.1612451476653378
terms121,terms175,soc,phy,0.34205261808725673
terms121,terms176,soc,phy,0.20396077452365363
terms121,terms177,soc,phy,0.41048751144166384
terms121,terms178,soc,phy,0.36055511659437683
terms121,terms179,soc,phy,0.2531797705251827
terms121,terms180,soc,phy,0.3199999928474426
terms121,terms181,soc,phy,0.29999999701976776
terms121,terms182,soc,phy,0.2823118794112218
terms121,terms183,soc,phy,0.26172504071603736
terms121,terms184,soc,phy,0.39051248436770214
terms121,terms185,soc,phy,0.352278293264233
terms121,terms186,soc,phy,0.29068882871933954
terms121,terms187,soc,phy,0.2789265055820989
terms121,terms188,soc,phy,0.2961418498332983
terms121,terms189,soc,phy,0.35171009643878837
terms121,terms190,soc,phy,0.4455333855985087
terms121,terms191,soc,phy,0.2416609146869635
terms121,terms192,soc,phy,0.2147090999559481
terms121,terms193,soc,phy,0.2022374777991693
terms121,terms194,soc,phy,0.2927456149775387
terms121,terms195,soc,phy,0.3099999949336052
terms121,terms196,soc,phy,0.33955852796589553
terms121,terms197,soc,phy,0.240416298447759
terms121,terms198,soc,phy,0.11180339087818723
terms121,terms199,soc,phy,0.4304648528260157
terms121,terms200,soc,phy,0.38327534902767757
terms122,terms151,soc,phy,0.44643028520364153
terms122,terms152,soc,phy,0.35902646288957896
terms122,terms153,soc,phy,0.41436698723506993
terms122,terms154,soc,phy,0.3929376565868599
terms122,terms155,soc,phy,0.3101612507011022
terms122,terms156,soc,phy,0.22472205140446316
terms122,terms157,soc,phy,0.3534119422653866
terms122,terms158,soc,phy,0.4148493758428972
terms122,terms159,soc,phy,0.40706265039556866
terms122,terms160,soc,phy,0.29017236532858315
terms122,terms161,soc,phy,0.40261644326878954
terms122,terms162,soc,phy,0.33241540469945113
terms122,terms163,soc,phy,0.2915475975533459
terms122,terms164,soc,phy,0.49244289402356284
terms122,terms165,soc,phy,0.44598206360234066
terms122,terms166,soc,phy,0.43185645725422983
terms122,terms167,soc,phy,0.2915475971700167
terms122,terms168,soc,phy,0.3605551288895714
terms122,terms169,soc,phy,0.42449970912333657
terms122,terms170,soc,phy,0.4414748007182224
terms122,terms171,soc,phy,0.4579301233703627
terms122,terms172,soc,phy,0.48466483529849846
terms122,terms173,soc,phy,0.44598206360234066
terms122,terms174,soc,phy,0.28635642241034354
terms122,terms175,soc,phy,0.47010636970552677
terms122,terms176,soc,phy,0.3059411731096182
terms122,terms177,soc,phy,0.5239274809312937
terms122,terms178,soc,phy,0.491934952384353
terms122,terms179,soc,phy,0.3769615374125504
terms122,terms180,soc,phy,0.43174066455168575
terms122,terms181,soc,phy,0.4123105682539144
terms122,terms182,soc,phy,0.4167733228369647
terms122,terms183,soc,phy,0.38275318676903847
terms122,terms184,soc,phy,0.496487672916387
terms122,terms185,soc,phy,0.45398238128949064
terms122,terms186,soc,phy,0.40804411559072984
terms122,terms187,soc,phy,0.4071854615691096
terms122,terms188,soc,phy,0.4215447787751616
terms122,terms189,soc,phy,0.47927027551886203
terms122,terms190,soc,phy,0.5661271998609504
terms122,terms191,soc,phy,0.3773592486940272
terms122,terms192,soc,phy,0.2900000028312206
terms122,terms193,soc,phy,0.3269556564634122
terms122,terms194,soc,phy,0.41436698723506993
terms122,terms195,soc,phy,0.4220189605958739
terms122,terms196,soc,phy,0.46615448044227964
terms122,terms197,soc,phy,0.3712142247003586
terms122,terms198,soc,phy,0.2418677328186088
terms122,terms199,soc,phy,0.5685947540224021
terms122,terms200,soc,phy,0.5107837116349009
terms123,terms151,soc,phy,0.3413209593992751
terms123,terms152,soc,phy,0.260192234531942
terms123,terms153,soc,phy,0.3041381233914978
terms123,terms154,soc,phy,0.2901723616696967
terms123,terms155,soc,phy,0.24166091746172838
terms123,terms156,soc,phy,0.12041594309641683
terms123,terms157,soc,phy,0.2376972847718011
terms123,terms158,soc,phy,0.31064449369063957
terms123,terms159,soc,phy,0.28792359978224497
terms123,terms160,soc,phy,0.21540659231305093
terms123,terms161,soc,phy,0.3001666174100483
terms123,terms162,soc,phy,0.2220360318399831
terms123,terms163,soc,phy,0.18110770241718116
terms123,terms164,soc,phy,0.39051248436770214
terms123,terms165,soc,phy,0.3354101946257679
terms123,terms166,soc,phy,0.3436568018241171
terms123,terms167,soc,phy,0.1708800745749813
terms123,terms168,soc,phy,0.2517935643110131
terms123,terms169,soc,phy,0.32062439110718555
terms123,terms170,soc,phy,0.3401470231547005
terms123,terms171,soc,phy,0.33541019162696706
terms123,terms172,soc,phy,0.3710795056911988
terms123,terms173,soc,phy,0.3354101946257679
terms123,terms174,soc,phy,0.17262676299211413
terms123,terms175,soc,phy,0.3544008985858245
terms123,terms176,soc,phy,0.21213203356571084
terms123,terms177,soc,phy,0.42107006716436624
terms123,terms178,soc,phy,0.3733630881012125
terms123,terms179,soc,phy,0.26476404363779604
terms123,terms180,soc,phy,0.3301514785902945
terms123,terms181,soc,phy,0.31016125076115625
terms123,terms182,soc,phy,0.295465734069013
terms123,terms183,soc,phy,0.2729468807058905
terms123,terms184,soc,phy,0.40012498642786765
terms123,terms185,soc,phy,0.36124783686877926
terms123,terms186,soc,phy,0.30149626560146237
terms123,terms187,soc,phy,0.29120439264425113
terms123,terms188,soc,phy,0.308058433180434
terms123,terms189,soc,phy,0.364005488118847
terms123,terms190,soc,phy,0.4570557979022985
terms123,terms191,soc,phy,0.2549509757526982
terms123,terms192,soc,phy,0.21931712125402952
terms123,terms193,soc,phy,0.2137755821455592
terms123,terms194,soc,phy,0.3041381233914978
terms123,terms195,soc,phy,0.32015621216253876
terms123,terms196,soc,phy,0.3517101041179406
terms123,terms197,soc,phy,0.2529822106929979
terms123,terms198,soc,phy,0.12369316600377205
terms123,terms199,soc,phy,0.44418463858445917
terms123,terms200,soc,phy,0.3956008051868338
terms124,terms151,soc,phy,0.42059481458099107
terms124,terms152,soc,phy,0.33241540251413837
terms124,terms153,soc,phy,0.3899999981602797
terms124,terms154,soc,phy,0.36687872724126314
terms124,terms155,soc,phy,0.2800000011920929
terms124,terms156,soc,phy,0.20124611680878074
terms124,terms157,soc,phy,0.33120990235402775
terms124,terms158,soc,phy,0.3889730104838443
terms124,terms159,soc,phy,0.38587562697115285
terms124,terms160,soc,phy,0.26076809752240293
terms124,terms161,soc,phy,0.376430603205869
terms124,terms162,soc,phy,0.30870698066626734
terms124,terms163,soc,phy,0.268328157966375
terms124,terms164,soc,phy,0.46572524307630014
terms124,terms165,soc,phy,0.421544777361204
terms124,terms166,soc,phy,0.4031128855666659
terms124,terms167,soc,phy,0.27202941011993115
terms124,terms168,soc,phy,0.33615472563667215
terms124,terms169,soc,phy,0.39849717865343626
terms124,terms170,soc,phy,0.4148493681651148
terms124,terms171,soc,phy,0.43829213527686794
terms124,terms172,soc,phy,0.4609772235111475
terms124,terms173,soc,phy,0.421544777361204
terms124,terms174,soc,phy,0.26419689523184625
terms124,terms175,soc,phy,0.44721359216795703
terms124,terms176,soc,phy,0.2789265141298191
terms124,terms177,soc,phy,0.4972926736338906
terms124,terms178,soc,phy,0.4701063662188101
terms124,terms179,soc,phy,0.3534119397882682
terms124,terms180,soc,phy,0.40521599169332406
terms124,terms181,soc,phy,0.3860051851823792
terms124,terms182,soc,phy,0.3966106412515917
terms124,terms183,soc,phy,0.3584689671398786
terms124,terms184,soc,phy,0.46872167361343564
terms124,terms185,soc,phy,0.4257933783212459
terms124,terms186,soc,phy,0.382753182632565
terms124,terms187,soc,phy,0.38470767921927324
terms124,terms188,soc,phy,0.3981205833817378
terms124,terms189,soc,phy,0.45617978394412895
terms124,terms190,soc,phy,0.5408326950391531
terms124,terms191,soc,phy,0.35805027710823384
terms124,terms192,soc,phy,0.2601922381828927
terms124,terms193,soc,phy,0.3041381263311808
terms124,terms194,soc,phy,0.3899999981602797
terms124,terms195,soc,phy,0.39560081078982473
terms124,terms196,soc,phy,0.442831794140751
terms124,terms197,soc,phy,0.34985711225962235
terms124,terms198,soc,phy,0.22203603116886855
terms124,terms199,soc,phy,0.5499999925494194
terms124,terms200,soc,phy,0.48754486796337604
terms125,terms151,soc,phy,0.4114608105013517
terms125,terms152,soc,phy,0.32202484402585035
terms125,terms153,soc,phy,0.3858756266815292
terms125,terms154,soc,phy,0.35777087756616666
terms125,terms155,soc,phy,0.25495097655634674
terms125,terms156,soc,phy,0.20518284587508484
terms125,terms157,soc,phy,0.3342154997292618
terms125,terms158,soc,phy,0.38013156017336536
terms125,terms159,soc,phy,0.39051248436770214
terms125,terms160,soc,phy,0.24041630611786563
terms125,terms161,soc,phy,0.3667424156864845
terms125,terms162,soc,phy,0.30805843692920326
terms125,terms163,soc,phy,0.2701851235421311
terms125,terms164,soc,phy,0.4531004326967747
terms125,terms165,soc,phy,0.4167733196191376
terms125,terms166,soc,phy,0.38327535573421434
terms125,terms167,soc,phy,0.28319604673287546
terms125,terms168,soc,phy,0.3328663398238918
terms125,terms169,soc,phy,0.3891015312884912
terms125,terms170,soc,phy,0.40311288575149207
terms125,terms171,soc,phy,0.44598205909171806
terms125,terms172,soc,phy,0.4579301272751928
terms125,terms173,soc,phy,0.4167733196191376
terms125,terms174,soc,phy,0.2690724814343538
terms125,terms175,soc,phy,0.44654226901287336
terms125,terms176,soc,phy,0.26832815796637494
terms125,terms177,soc,phy,0.4846648359902675
terms125,terms178,soc,phy,0.47201694571658087
terms125,terms179,soc,phy,0.3522782989746522
terms125,terms180,soc,phy,0.39395431234418127
terms125,terms181,soc,phy,0.37576588865356003
terms125,terms182,soc,phy,0.40360872415904586
terms125,terms183,soc,phy,0.3551056194382941
terms125,terms184,soc,phy,0.4522167697461396
terms125,terms185,soc,phy,0.4080441161385074
terms125,terms186,soc,phy,0.37589892176367296
terms125,terms187,soc,phy,0.3860051805017016
terms125,terms188,soc,phy,0.39661064021838205
terms125,terms189,soc,phy,0.4548626126381873
terms125,terms190,soc,phy,0.532259339242693
terms125,terms191,soc,phy,0.3676955298521704
terms125,terms192,soc,phy,0.2376972875144736
terms125,terms193,soc,phy,0.30610455830795474
terms125,terms194,soc,phy,0.3858756266815292
terms125,terms195,soc,phy,0.38483763028946566
terms125,terms196,soc,phy,0.44102154030900054
terms125,terms197,soc,phy,0.35468295696894886
terms125,terms198,soc,phy,0.2343074905252264
terms125,terms199,soc,phy,0.5590169885106258
terms125,terms200,soc,phy,0.48548944361020757
terms126,terms151,soc,phy,0.41773196067561846
terms126,terms152,soc,phy,0.33241539371685386
terms126,terms153,soc,phy,0.38327534805571567
terms126,terms154,soc,phy,0.3649657439664899
terms126,terms155,soc,phy,0.29427877066156116
terms126,terms156,soc,phy,0.19416486896520416
terms126,terms157,soc,phy,0.31953089792376765
terms126,terms158,soc,phy,0.38639357709175354
terms126,terms159,soc,phy,0.37161807596676794
terms126,terms160,soc,phy,0.2716615464264556
terms126,terms161,soc,phy,0.37483328636117774
terms126,terms162,soc,phy,0.30083217110545846
terms126,terms163,soc,phy,0.25961509262065835
terms126,terms164,soc,phy,0.46529559852821867
terms126,terms165,soc,phy,0.41484936147511725
terms126,terms166,soc,phy,0.4099999889731407
terms126,terms167,soc,phy,0.25495096910433346
terms126,terms168,soc,phy,0.329848441321452
terms126,terms169,soc,phy,0.39623224842910837
terms126,terms170,soc,phy,0.41436697626688396
terms126,terms171,soc,phy,0.420594805856654
terms126,terms172,soc,phy,0.4522167550004022
terms126,terms173,soc,phy,0.41484936147511725
terms126,terms174,soc,phy,0.2529822042137767
terms126,terms175,soc,phy,0.43657758819130954
terms126,terms176,soc,phy,0.28071336882001946
terms126,terms177,soc,phy,0.4964876582099411
terms126,terms178,soc,phy,0.45694637418166856
terms126,terms179,soc,phy,0.34481878404161675
terms126,terms180,soc,phy,0.40447495955871926
terms126,terms181,soc,phy,0.38470767660474686
terms126,terms182,soc,phy,0.38013155017736255
terms126,terms183,soc,phy,0.351710100516683
terms126,terms184,soc,phy,0.47169905549716623
terms126,terms185,soc,phy,0.4304648572396118
terms126,terms186,soc,phy,0.37854985472676744
terms126,terms187,soc,phy,0.3733630846090312
terms126,terms188,soc,phy,0.38897299745878927
terms126,terms189,soc,phy,0.4459820495692926
terms126,terms190,soc,phy,0.5360037270295616
terms126,terms191,soc,phy,0.339999994263053
terms126,terms192,soc,phy,0.27294687333575035
terms126,terms193,soc,phy,0.2941088156199055
terms126,terms194,soc,phy,0.38327534805571567
terms126,terms195,soc,phy,0.3945883864434536
terms126,terms196,soc,phy,0.4332435702060315
terms126,terms197,soc,phy,0.3361547177684023
terms126,terms198,soc,phy,0.20615527224572694
terms126,terms199,soc,phy,0.5299999865720857
terms126,terms200,soc,phy,0.4775981475162364
terms127,terms151,soc,phy,0.27784887264005675
terms127,terms152,soc,phy,0.1886796174366139
terms127,terms153,soc,phy,0.25612496260888956
terms127,terms154,soc,phy,0.22472204609971944
terms127,terms155,soc,phy,0.12041594294173258
terms127,terms156,soc,phy,0.10198038543535302
terms127,terms157,soc,phy,0.21400933932723856
terms127,terms158,soc,phy,0.24698177895491133
terms127,terms159,soc,phy,0.2701851154072595
terms127,terms160,soc,phy,0.10440306114983385
terms127,terms161,soc,phy,0.23323806962221175
terms127,terms162,soc,phy,0.18439088361017458
terms127,terms163,soc,phy,0.15264337022655494
terms127,terms164,soc,phy,0.3178049688750366
terms127,terms165,soc,phy,0.28600698691950255
terms127,terms166,soc,phy,0.24738633110402852
terms127,terms167,soc,phy,0.18027755798722553
terms127,terms168,soc,phy,0.20518283942972115
terms127,terms169,soc,phy,0.255538643331498
terms127,terms170,soc,phy,0.26832815046937286
terms127,terms171,soc,phy,0.3280243790524636
terms127,terms172,soc,phy,0.32802438495797254
terms127,terms173,soc,phy,0.28600698691950255
terms127,terms174,soc,phy,0.1565247524273836
terms127,terms175,soc,phy,0.31890436602741085
terms127,terms176,soc,phy,0.13601469985607859
terms127,terms177,soc,phy,0.34928498220365267
terms127,terms178,soc,phy,0.34655445993348455
terms127,terms179,soc,phy,0.22627416360498437
terms127,terms180,soc,phy,0.2594224304127103
terms127,terms181,soc,phy,0.24186773097034725
terms127,terms182,soc,phy,0.2860069891337818
terms127,terms183,soc,phy,0.22671567607191784
terms127,terms184,soc,phy,0.31622776896193855
terms127,terms185,soc,phy,0.2720294065593769
terms127,terms186,soc,phy,0.2441311057897616
terms127,terms187,soc,phy,0.2617250393638451
terms127,terms188,soc,phy,0.26907247492723557
terms127,terms189,soc,phy,0.3264965444242484
terms127,terms190,soc,phy,0.3982461534296099
terms127,terms191,soc,phy,0.25553864427908013
terms127,terms192,soc,phy,0.10198038726182687
terms127,terms193,soc,phy,0.18601074671767207
terms127,terms194,soc,phy,0.25612496260888956
terms127,terms195,soc,phy,0.2505992784999872
terms127,terms196,soc,phy,0.3124099800533588
terms127,terms197,soc,phy,0.2360084676493851
terms127,terms198,soc,phy,0.1414213507055357
terms127,terms199,soc,phy,0.44045429819031956
terms127,terms200,soc,phy,0.3560898706376328
terms128,terms151,soc,phy,0.4801041669820408
terms128,terms152,soc,phy,0.4011234357259659
terms128,terms153,soc,phy,0.4410215538663676
terms128,terms154,soc,phy,0.4301162779461253
terms128,terms155,soc,phy,0.37947333194304006
terms128,terms156,soc,phy,0.2617250592197207
terms128,terms157,soc,phy,0.372155895222495
terms128,terms158,soc,phy,0.45000001788139343
terms128,terms159,soc,phy,0.41773198591326427
terms128,terms160,soc,phy,0.35440091750655095
terms128,terms161,soc,phy,0.4401136342019731
terms128,terms162,soc,phy,0.3601388764007747
terms128,terms163,soc,phy,0.3200000151991844
terms128,terms164,soc,phy,0.5300000160932541
terms128,terms165,soc,phy,0.4716990701867016
terms128,terms166,soc,phy,0.4850773249696515
terms128,terms167,soc,phy,0.30265493439923663
terms128,terms168,soc,phy,0.39012819768697643
terms128,terms169,soc,phy,0.46000001579523087
terms128,terms170,soc,phy,0.4801041669820408
terms128,terms171,soc,phy,0.4588028005310799
terms128,terms172,soc,phy,0.5048762372531358
terms128,terms173,soc,phy,0.4716990701867016
terms128,terms174,soc,phy,0.31016126193121696
terms128,terms175,soc,phy,0.4866210135946529
terms128,terms176,soc,phy,0.35355340508125294
terms128,terms177,soc,phy,0.5600892958762188
terms128,terms178,soc,phy,0.502195190354187
terms128,terms179,soc,phy,0.4011234357259659
terms128,terms180,soc,phy,0.4701063846429381
terms128,terms181,soc,phy,0.45011111526909003
terms128,terms182,soc,phy,0.42201897189482507
terms128,terms183,soc,phy,0.41048753004599364
terms128,terms184,soc,phy,0.5408327127070377
terms128,terms185,soc,phy,0.5024937959573901
terms128,terms186,soc,phy,0.4401136342019731
terms128,terms187,soc,phy,0.4242640813559831
terms128,terms188,soc,phy,0.44283180903074737
terms128,terms189,soc,phy,0.4964876726162555
terms128,terms190,soc,phy,0.5930430183742549
terms128,terms191,soc,phy,0.38078866982108645
terms128,terms192,soc,phy,0.35735138155648943
terms128,terms193,soc,phy,0.35057097733862874
terms128,terms194,soc,phy,0.4410215538663676
terms128,terms195,soc,phy,0.4601086985997356
terms128,terms196,soc,phy,0.4850773249696515
terms128,terms197,soc,phy,0.3847076947127629
terms128,terms198,soc,phy,0.26019224942209385
terms128,terms199,soc,phy,0.5608030032054527
terms128,terms200,soc,phy,0.5277310032599182
terms129,terms151,soc,phy,0.3847076692453393
terms129,terms152,soc,phy,0.30066591725391295
terms129,terms153,soc,phy,0.3492849729246893
terms129,terms154,soc,phy,0.33241539371685386
terms129,terms155,soc,phy,0.2692582302568972
terms129,terms156,soc,phy,0.16124514419984734
terms129,terms157,soc,phy,0.28460498010863633
terms129,terms158,soc,phy,0.35355338479808207
terms129,terms159,soc,phy,0.3361547177684023
terms129,terms160,soc,phy,0.24515300469593657
terms129,terms161,soc,phy,0.34234484423832945
terms129,terms162,soc,phy,0.26683327210728147
terms129,terms163,soc,phy,0.22561027519093527
terms129,terms164,soc,phy,0.4328972088275767
terms129,terms165,soc,phy,0.38078864541227286
terms129,terms166,soc,phy,0.3805259395832498
terms129,terms167,soc,phy,0.21931711445968488
terms129,terms168,soc,phy,0.2961418480092836
terms129,terms169,soc,phy,0.3634556290400994
terms129,terms170,soc,phy,0.38209945144043655
terms129,terms171,soc,phy,0.3847076693421736
terms129,terms172,soc,phy,0.4176122520925149
terms129,terms173,soc,phy,0.38078864541227286
terms129,terms174,soc,phy,0.2184032869354957
terms129,terms175,soc,phy,0.401621700661699
terms129,terms176,soc,phy,0.24999999068677425
terms129,terms177,soc,phy,0.4638965337557448
terms129,terms178,soc,phy,0.4215447649890749
terms129,terms179,soc,phy,0.31048348386578206
terms129,terms180,soc,phy,0.37215587134858136
terms129,terms181,soc,phy,0.352278293264233
terms129,terms182,soc,phy,0.3443835002140892
terms129,terms183,soc,phy,0.3178049631312868
terms129,terms184,soc,phy,0.44045430859345774
terms129,terms185,soc,phy,0.3999999910593033
terms129,terms186,soc,phy,0.3452535189707194
terms129,terms187,soc,phy,0.3383784758329752
terms129,terms188,soc,phy,0.354400892489146
terms129,terms189,soc,phy,0.4110960819210146
terms129,terms190,soc,phy,0.5021951758148819
terms129,terms191,soc,phy,0.304138119839381
terms129,terms192,soc,phy,0.24738632839348165
terms129,terms193,soc,phy,0.2596150908269981
terms129,terms194,soc,phy,0.3492849729246893
terms129,terms195,soc,phy,0.3622153976350462
terms129,terms196,soc,phy,0.39849716556574905
terms129,terms197,soc,phy,0.3008321696194644
terms129,terms198,soc,phy,0.17088006476470574
terms129,terms199,soc,phy,0.4939635472007083
terms129,terms200,soc,phy,0.442718861349995
terms130,terms151,soc,phy,0.5197114423826767
terms130,terms152,soc,phy,0.4341658524553968
terms130,terms153,soc,phy,0.4850772985511853
terms130,terms154,soc,phy,0.4669046880482604
terms130,terms155,soc,phy,0.39115212956917605
terms130,terms156,soc,phy,0.2961418432920044
terms130,terms157,soc,phy,0.42059480390807114
terms130,terms158,soc,phy,0.48836460799698383
terms130,terms159,soc,phy,0.4716990445984788
terms130,terms160,soc,phy,0.37013509655705146
terms130,terms161,soc,phy,0.47675988241494144
terms130,terms162,soc,phy,0.40261642975984346
terms130,terms163,soc,phy,0.3613862078939909
terms130,terms164,soc,phy,0.5671860247085765
terms130,terms165,soc,phy,0.5166236403768351
terms130,terms166,soc,phy,0.5103919893611775
terms130,terms167,soc,phy,0.3546829459406355
terms130,terms168,soc,phy,0.43174064910660453
terms130,terms169,soc,phy,0.49819673632515066
terms130,terms170,soc,phy,0.5162363637723494
terms130,terms171,soc,phy,0.5189412147322859
terms130,terms172,soc,phy,0.5536244094222765
terms130,terms173,soc,phy,0.5166236403768351
terms130,terms174,soc,phy,0.35440088944080683
terms130,terms175,soc,phy,0.5375871866784935
terms130,terms176,soc,phy,0.3820994497830164
terms130,terms177,soc,phy,0.5984145614097229
terms130,terms178,soc,phy,0.5571355143550513
terms130,terms179,soc,phy,0.4464302718522524
terms130,terms180,soc,phy,0.5063595419332062
terms130,terms181,soc,phy,0.4866209924656815
terms130,terms182,soc,phy,0.47927026821239427
terms130,terms183,soc,phy,0.45354160642170854
terms130,terms184,soc,phy,0.5731491885676053
terms130,terms185,soc,phy,0.5315072771796125
terms130,terms186,soc,phy,0.4805205360261866
terms130,terms187,soc,phy,0.47434163488877423
terms130,terms188,soc,phy,0.49040797921966534
terms130,terms189,soc,phy,0.547083157089982
terms130,terms190,soc,phy,0.6378871280296329
terms130,terms191,soc,phy,0.43863423367541116
terms130,terms192,soc,phy,0.3705401322098971
terms130,terms193,soc,phy,0.39560079624088207
terms130,terms194,soc,phy,0.4850772985511853
terms130,terms195,soc,phy,0.49648765145698126
terms130,terms196,soc,phy,0.5345091055470493
terms130,terms197,soc,phy,0.4365775859727453
terms130,terms198,soc,phy,0.3067572191641439
terms130,terms199,soc,phy,0.6264981871819967
terms130,terms200,soc,phy,0.5787054370795114
terms131,terms151,soc,phy,0.22360679675037867
terms131,terms152,soc,phy,0.16124515552044946
terms131,terms153,soc,phy,0.1811077026228759
terms131,terms154,soc,phy,0.18027756563297678
terms131,terms155,soc,phy,0.1972308283189824
terms131,terms156,soc,phy,0.0800000000745058
terms131,terms157,soc,phy,0.11045361158166932
terms131,terms158,soc,phy,0.1964688321330787
terms131,terms159,soc,phy,0.1529705871027513
terms131,terms160,soc,phy,0.17000000288381295
terms131,terms161,soc,phy,0.18973665949229873
terms131,terms162,soc,phy,0.10770329788594807
terms131,terms163,soc,phy,0.07810249906762336
terms131,terms164,soc,phy,0.2745906077140363
terms131,terms165,soc,phy,0.21023796138730946
terms131,terms166,soc,phy,0.250599281175782
terms131,terms167,soc,phy,0.04123105940041094
terms131,terms168,soc,phy,0.13601470615552072
terms131,terms169,soc,phy,0.20615528435283612
terms131,terms170,soc,phy,0.22803508400696593
terms131,terms171,soc,phy,0.19697715352436923
terms131,terms172,soc,phy,0.24083189361767815
terms131,terms173,soc,phy,0.21023796138730946
terms131,terms174,soc,phy,0.06403124356118539
terms131,terms175,soc,phy,0.22203603158831517
terms131,terms176,soc,phy,0.13453624272469208
terms131,terms177,soc,phy,0.3026549235675757
terms131,terms178,soc,phy,0.2376972829694735
terms131,terms179,soc,phy,0.14142135702756292
terms131,terms180,soc,phy,0.21840329768136318
terms131,terms181,soc,phy,0.19924859343999127
terms131,terms182,soc,phy,0.1581138853644994
terms131,terms183,soc,phy,0.1529705878333408
terms131,terms184,soc,phy,0.2912044039018266
terms131,terms185,soc,phy,0.2600000024988101
terms131,terms186,soc,phy,0.18439088906504483
terms131,terms187,soc,phy,0.16031219543740416
